"port","service"
29259,unknown
29268,unknown
29272,unknown
29273,unknown
29276,unknown
29277,unknown
29278,unknown
29280,unknown
29281,unknown
29283,unknown
29284,unknown
29286,unknown
29298,unknown
29305,unknown
29308,unknown
29312,unknown
29315,unknown
29317,unknown
29319,unknown
29323,unknown
29324,unknown
29327,unknown
29329,unknown
29331,unknown
29333,unknown
29335,unknown
29342,unknown
29352,unknown
29355,unknown
29357,unknown
29364,unknown
29366,unknown
29368,unknown
29375,unknown
29376,unknown
29380,unknown
29390,unknown
29393,unknown
29396,unknown
29397,unknown
29398,unknown
29400,unknown
29401,unknown
29403,unknown
29406,unknown
29407,unknown
29408,unknown
29410,unknown
29414,unknown
29415,unknown
29420,unknown
29426,unknown
29427,unknown
29432,unknown
29435,unknown
29442,unknown
29444,unknown
29447,unknown
29448,unknown
29449,unknown
29453,unknown
29457,unknown
29461,unknown
29465,unknown
29467,unknown
29471,unknown
29474,unknown
29476,unknown
29480,unknown
29486,unknown
29488,unknown
29494,unknown
29499,unknown
29503,unknown
29506,unknown
29507,unknown
29508,unknown
29512,unknown
29514,unknown
29518,unknown
29520,unknown
29522,unknown
29523,unknown
29525,unknown
29533,unknown
29534,unknown
29541,unknown
29554,unknown
29559,unknown
29562,unknown
29564,unknown
29570,unknown
29572,unknown
29577,unknown
29581,unknown
29582,unknown
29583,unknown
29585,unknown
29587,unknown
29588,unknown
29589,unknown
29595,unknown
29600,unknown
29604,unknown
29607,unknown
29613,unknown
29615,unknown
29616,unknown
29618,unknown
29630,unknown
29632,unknown
29639,unknown
29642,unknown
29647,unknown
29652,unknown
29659,unknown
29665,unknown
29667,unknown
29672,unknown
29673,unknown
29677,unknown
29680,unknown
29681,unknown
29682,unknown
29694,unknown
29700,unknown
29701,unknown
29709,unknown
29712,unknown
29715,unknown
29729,unknown
29731,unknown
29733,unknown
29737,unknown
29742,unknown
29747,unknown
29749,unknown
29752,unknown
29753,unknown
29754,unknown
29756,unknown
29759,unknown
29761,unknown
29771,unknown
29773,unknown
29780,unknown
29782,unknown
29785,unknown
29787,unknown
29788,unknown
29794,unknown
29796,unknown
29802,unknown
29809,unknown
29810,unknown
29811,unknown
29812,unknown
29816,unknown
29823,unknown
29829,unknown
29831,unknown
29833,unknown
29834,unknown
29840,unknown
29842,unknown
29843,unknown
29846,unknown
29852,unknown
29854,unknown
29858,unknown
29860,unknown
29863,unknown
29864,unknown
29867,unknown
29869,unknown
29876,unknown
29878,unknown
29883,unknown
29886,unknown
29894,unknown
29901,unknown
29903,unknown
29905,unknown
29907,unknown
29911,unknown
29914,unknown
29915,unknown
29926,unknown
29927,unknown
29930,unknown
29932,unknown
29949,unknown
29956,unknown
29961,unknown
29964,unknown
29967,unknown
29970,unknown
29977,unknown
29978,unknown
29980,unknown
29981,unknown
29987,unknown
29988,unknown
29999,bingbang
30000,ndmps
30001,pago-services1
30002,pago-services2
30003,amicon-fpsu-ra
30004,amicon-fpsu-s
30005,unknown
30006,unknown
30008,unknown
30015,unknown
30018,unknown
30020,unknown
30027,unknown
30031,unknown
30034,unknown
30036,unknown
30041,unknown
30046,unknown
30048,unknown
30055,unknown
30059,unknown
30063,unknown
30066,unknown
30067,unknown
30085,unknown
30086,unknown
30087,unknown
30093,unknown
30100,rwp
30108,unknown
30113,unknown
30123,unknown
30126,unknown
30130,unknown
30131,unknown
30132,unknown
30134,unknown
30135,unknown
30139,unknown
30144,unknown
30148,unknown
30150,unknown
30154,unknown
30168,unknown
30170,unknown
30172,unknown
30175,unknown
30179,unknown
30181,unknown
30182,unknown
30184,unknown
30188,unknown
30193,unknown
30194,unknown
30195,unknown
30209,unknown
30211,unknown
30212,unknown
30214,unknown
30230,unknown
30234,unknown
30235,unknown
30236,unknown
30239,unknown
30241,unknown
30244,unknown
30245,unknown
30246,unknown
30252,unknown
30254,unknown
30256,unknown
30258,unknown
30260,kingdomsonline
30263,unknown
30267,unknown
30286,unknown
30293,unknown
30295,unknown
30298,unknown
30299,unknown
30300,unknown
30303,unknown
30305,unknown
30306,unknown
30309,unknown
30310,unknown
30318,unknown
30330,unknown
30331,unknown
30335,unknown
30338,unknown
30341,unknown
30348,unknown
30350,unknown
30359,unknown
30365,unknown
30378,unknown
30381,unknown
30383,unknown
30394,unknown
30398,unknown
30400,gs-realtime
30411,unknown
30416,unknown
30418,unknown
30419,unknown
30420,unknown
30423,unknown
30424,unknown
30428,unknown
30430,unknown
30433,unknown
30434,unknown
30453,unknown
30454,unknown
30457,unknown
30461,unknown
30462,unknown
30463,unknown
30464,unknown
30465,unknown
30467,unknown
30468,unknown
30470,unknown
30472,unknown
30473,unknown
30474,unknown
30475,unknown
30477,unknown
30478,unknown
30481,unknown
30483,unknown
30491,unknown
30492,unknown
30493,unknown
30495,unknown
30496,unknown
30500,unknown
30501,unknown
30511,unknown
30512,unknown
30514,unknown
30516,unknown
30518,unknown
30519,unknown
30521,unknown
30522,unknown
30526,unknown
30529,unknown
30533,unknown
30536,unknown
30539,unknown
30544,unknown
30550,unknown
30555,unknown
30564,unknown
30566,unknown
30568,unknown
30575,unknown
30578,unknown
30583,unknown
30587,unknown
30588,unknown
30592,unknown
30599,unknown
30601,unknown
30609,unknown
30612,unknown
30619,unknown
30622,unknown
30623,unknown
30624,unknown
30627,unknown
30637,unknown
30644,unknown
30646,unknown
30648,unknown
30650,unknown
30651,unknown
30656,unknown
30657,unknown
30658,unknown
30659,unknown
30660,unknown
30661,unknown
30662,unknown
30664,unknown
30665,unknown
30669,unknown
30670,unknown
30672,unknown
30682,unknown
30687,unknown
30688,unknown
30689,unknown
30697,unknown
30698,unknown
30701,unknown
30702,unknown
30704,unknown
30705,unknown
30710,unknown
30712,unknown
30713,unknown
30718,unknown
30719,unknown
30723,unknown
30725,unknown
30729,unknown
30734,unknown
30737,unknown
30738,unknown
30741,unknown
30746,unknown
30754,unknown
30755,unknown
30757,unknown
30762,unknown
30765,unknown
30772,unknown
30780,unknown
30782,unknown
30783,unknown
30784,unknown
30785,unknown
30789,unknown
30795,unknown
30796,unknown
30803,unknown
30805,unknown
30808,unknown
30819,unknown
30820,unknown
30823,unknown
30824,unknown
30825,unknown
30826,unknown
30827,unknown
30828,unknown
30832,samsung-disc
30833,unknown
30837,unknown
30838,unknown
30841,unknown
30849,unknown
30851,unknown
30856,unknown
30867,unknown
30869,unknown
30875,unknown
30876,unknown
30880,unknown
30881,unknown
30886,unknown
30892,unknown
30893,unknown
30894,unknown
30896,unknown
30897,unknown
30906,unknown
30908,unknown
30909,unknown
30910,unknown
30912,unknown
30918,unknown
30919,unknown
30924,unknown
30926,unknown
30930,unknown
30931,unknown
30932,unknown
30942,unknown
30943,unknown
30945,unknown
30951,unknown
30955,unknown
30958,unknown
30959,unknown
30965,unknown
30967,unknown
30972,unknown
30975,unknown
30982,unknown
30984,unknown
30986,unknown
30990,unknown
30996,unknown
30999,ovobs
31001,unknown
31005,unknown
31015,unknown
31016,ka-sddp
31020,autotrac-acp
31022,unknown
31028,unknown
31029,yawn
31030,unknown
31033,unknown
31034,unknown
31036,unknown
31038,unknown
31048,unknown
31049,unknown
31051,unknown
31052,unknown
31054,unknown
31058,unknown
31059,unknown
31068,unknown
31069,unknown
31072,unknown
31073,unknown
31076,unknown
31078,unknown
31080,unknown
31082,unknown
31083,unknown
31084,unknown
31085,unknown
31088,unknown
31089,unknown
31100,unknown
31105,unknown
31109,unknown
31112,unknown
31115,unknown
31119,unknown
31127,unknown
31129,unknown
31133,unknown
31134,unknown
31137,unknown
31141,unknown
31146,unknown
31150,unknown
31155,unknown
31162,unknown
31176,unknown
31180,unknown
31187,unknown
31189,unknown
31192,unknown
31195,unknown
31198,unknown
31199,unknown
31202,unknown
31204,unknown
31209,unknown
31211,unknown
31212,unknown
31215,unknown
31217,unknown
31218,unknown
31230,unknown
31234,unknown
31237,unknown
31238,unknown
31240,unknown
31242,unknown
31247,unknown
31248,unknown
31249,unknown
31252,unknown
31254,unknown
31257,unknown
31258,unknown
31261,unknown
31266,unknown
31267,unknown
31268,unknown
31271,unknown
31273,unknown
31275,unknown
31279,unknown
31284,unknown
31288,unknown
31292,unknown
31293,unknown
31299,unknown
31301,unknown
31309,unknown
31314,unknown
31318,unknown
31324,unknown
31325,unknown
31326,unknown
31333,unknown
31334,unknown
31335,Trinoo_Register
31336,unknown
31337,BackOrifice
31339,unknown
31340,unknown
31343,unknown
31347,unknown
31350,unknown
31352,unknown
31354,unknown
31358,unknown
31361,unknown
31362,unknown
31365,unknown
31366,unknown
31371,unknown
31386,unknown
31391,unknown
31392,unknown
31398,unknown
31400,pace-licensed
31404,unknown
31412,unknown
31414,unknown
31415,unknown
31416,boinc
31421,unknown
31422,unknown
31423,unknown
31424,unknown
31428,unknown
31429,unknown
31432,unknown
31438,unknown
31439,unknown
31451,unknown
31453,unknown
31454,unknown
31457,tetrinet
31459,unknown
31460,unknown
31470,unknown
31481,unknown
31487,unknown
31493,unknown
31495,unknown
31506,unknown
31509,unknown
31510,unknown
31518,unknown
31520,unknown
31521,unknown
31522,unknown
31527,unknown
31532,unknown
31543,unknown
31544,unknown
31545,unknown
31548,unknown
31557,unknown
31558,unknown
31560,unknown
31563,unknown
31564,unknown
31565,unknown
31566,unknown
31569,unknown
31577,unknown
31579,unknown
31584,unknown
31593,unknown
31594,unknown
31595,unknown
31596,unknown
31597,unknown
31598,unknown
31599,unknown
31600,unknown
31601,unknown
31602,unknown
31606,unknown
31609,unknown
31615,unknown
31617,unknown
31620,lm-mon
31624,unknown
31625,unknown
31626,unknown
31643,unknown
31648,unknown
31651,unknown
31653,unknown
31655,unknown
31657,unknown
31660,unknown
31663,unknown
31668,unknown
31669,unknown
31670,unknown
31671,unknown
31673,unknown
31678,unknown
31679,unknown
31681,unknown
31683,unknown
31685,dsx_monitor
31692,unknown
31703,unknown
31705,unknown
31709,unknown
31712,unknown
31720,unknown
31723,unknown
31727,diagd
31728,unknown
31729,unknown
31731,unknown
31732,unknown
31733,unknown
31735,unknown
31736,unknown
31737,unknown
31739,unknown
31743,unknown
31749,unknown
31750,unknown
31752,unknown
31757,unknown
31759,unknown
31763,unknown
31765,gamesmith-port
31776,unknown
31778,unknown
31779,unknown
31782,unknown
31783,unknown
31792,unknown
31794,unknown
31798,unknown
31803,unknown
31813,unknown
31817,unknown
31818,unknown
31819,unknown
31821,unknown
31822,unknown
31825,unknown
31827,unknown
31833,unknown
31834,unknown
31842,unknown
31844,unknown
31847,unknown
31852,unknown
31853,unknown
31854,unknown
31861,unknown
31869,unknown
31870,unknown
31872,unknown
31877,unknown
31878,unknown
31882,unknown
31887,unknown
31891,unknown
31892,unknown
31894,unknown
31898,unknown
31899,unknown
31901,unknown
31906,unknown
31918,unknown
31920,unknown
31921,unknown
31922,unknown
31928,unknown
31929,unknown
31934,unknown
31939,unknown
31940,unknown
31948,iceedcp_tx
31949,iceedcp_rx
31950,unknown
31963,unknown
31966,unknown
31967,unknown
31968,unknown
31972,unknown
31974,unknown
31979,unknown
31981,unknown
31992,unknown
31997,unknown
31999,unknown
32005,unknown
32006,unknown
32007,unknown
32010,unknown
32011,unknown
32018,unknown
32022,unknown
32024,unknown
32025,unknown
32031,unknown
32033,unknown
32034,iracinghelper
32035,unknown
32039,unknown
32040,unknown
32044,unknown
32046,unknown
32048,unknown
32053,unknown
32059,unknown
32064,unknown
32065,unknown
32066,unknown
32068,unknown
32072,unknown
32079,unknown
32081,unknown
32084,unknown
32088,unknown
32090,unknown
32091,unknown
32092,unknown
32094,unknown
32102,unknown
32105,unknown
32106,unknown
32107,unknown
32109,unknown
32117,unknown
32124,unknown
32127,unknown
32129,unknown
32132,unknown
32161,unknown
32162,unknown
32163,unknown
32167,unknown
32172,unknown
32174,unknown
32176,unknown
32178,unknown
32180,unknown
32185,unknown
32186,unknown
32187,unknown
32188,unknown
32190,unknown
32195,unknown
32198,unknown
32200,unknown
32201,unknown
32202,unknown
32204,unknown
32210,unknown
32216,unknown
32217,unknown
32219,unknown
32221,unknown
32222,unknown
32223,unknown
32225,unknown
32228,unknown
32231,unknown
32245,unknown
32248,unknown
32249,t1distproc60
32251,unknown
32259,unknown
32260,unknown
32261,unknown
32262,unknown
32264,unknown
32268,unknown
32270,unknown
32272,unknown
32273,unknown
32274,unknown
32276,unknown
32277,unknown
32281,unknown
32282,unknown
32289,unknown
32291,unknown
32295,unknown
32297,unknown
32305,unknown
32306,unknown
32309,unknown
32313,unknown
32316,unknown
32317,unknown
32319,unknown
32323,unknown
32326,unknown
32329,unknown
32338,unknown
32339,unknown
32342,unknown
32345,unknown
32349,unknown
32352,unknown
32355,unknown
32359,unknown
32360,unknown
32364,unknown
32368,unknown
32369,unknown
32377,unknown
32378,unknown
32379,unknown
32382,unknown
32385,unknown
32389,unknown
32391,unknown
32398,unknown
32400,plex
32404,unknown
32406,unknown
32409,unknown
32412,unknown
32415,unknown
32422,unknown
32423,unknown
32425,unknown
32426,unknown
32428,unknown
32429,unknown
32430,unknown
32433,unknown
32435,unknown
32436,unknown
32439,unknown
32440,unknown
32444,unknown
32446,unknown
32447,unknown
32449,unknown
32454,unknown
32465,unknown
32466,unknown
32468,unknown
32469,unknown
32473,unknown
32474,unknown
32478,unknown
32479,unknown
32482,unknown
32483,apm-link
32484,unknown
32487,unknown
32488,unknown
32495,unknown
32496,unknown
32499,unknown
32503,unknown
32506,unknown
32508,unknown
32511,unknown
32512,unknown
32518,unknown
32523,unknown
32524,unknown
32528,unknown
32532,unknown
32546,unknown
32550,unknown
32553,unknown
32558,unknown
32560,unknown
32564,unknown
32566,unknown
32571,unknown
32574,unknown
32575,unknown
32576,unknown
32577,unknown
32578,unknown
32583,unknown
32592,unknown
32595,unknown
32597,unknown
32598,unknown
32607,unknown
32611,unknown
32612,unknown
32617,unknown
32618,unknown
32629,unknown
32631,unknown
32632,unknown
32634,unknown
32635,sec-ntb-clnt
32636,DMExpress
32637,unknown
32639,unknown
32641,unknown
32642,unknown
32644,unknown
32652,unknown
32656,unknown
32664,unknown
32669,unknown
32674,unknown
32675,unknown
32676,unknown
32682,unknown
32685,unknown
32687,unknown
32693,unknown
32706,unknown
32714,unknown
32723,unknown
32727,unknown
32731,unknown
32734,unknown
32736,unknown
32742,unknown
32743,unknown
32744,unknown
32748,unknown
32750,unknown
32760,unknown
32764,unknown
32765,unknown
32767,filenet-powsrm
32768,filenet-tms
32769,filenet-rpc
32770,sometimes-rpc3
32771,sometimes-rpc5
32772,sometimes-rpc7
32773,sometimes-rpc10
32774,sometimes-rpc11
32775,sometimes-rpc13
32776,sometimes-rpc15
32777,sometimes-rpc17
32778,sometimes-rpc19
32779,sometimes-rpc21
32780,sometimes-rpc23
32781,unknown
32782,unknown
32783,unknown
32784,unknown
32785,unknown
32786,sometimes-rpc25
32787,sometimes-rpc27
32788,unknown
32789,unknown
32790,unknown
32791,unknown
32792,unknown
32793,unknown
32796,unknown
32797,unknown
32798,unknown
32799,unknown
32800,unknown
32801,mlsn
32803,unknown
32804,unknown
32807,unknown
32808,unknown
32809,unknown
32811,retp
32812,unknown
32813,unknown
32814,unknown
32815,unknown
32816,unknown
32817,unknown
32818,unknown
32820,unknown
32821,unknown
32822,unknown
32824,unknown
32835,unknown
32837,unknown
32841,unknown
32842,unknown
32843,unknown
32847,unknown
32850,unknown
32854,unknown
32858,unknown
32863,unknown
32868,unknown
32869,unknown
32871,unknown
32875,unknown
32878,unknown
32880,unknown
32886,unknown
32888,unknown
32890,unknown
32896,idmgratm
32897,unknown
32898,unknown
32899,unknown
32904,unknown
32905,unknown
32908,unknown
32910,unknown
32911,unknown
32915,unknown
32923,unknown
32931,unknown
32932,unknown
32942,unknown
32944,unknown
32951,unknown
32955,unknown
32956,unknown
32958,unknown
32960,unknown
32961,unknown
32964,unknown
32975,unknown
32976,unknown
32978,unknown
32993,unknown
32996,unknown
33000,wg-endpt-comms
33008,unknown
33009,unknown
33011,unknown
33017,unknown
33023,unknown
33024,unknown
33025,unknown
33027,unknown
33028,unknown
33029,unknown
33030,unknown
33035,unknown
33043,unknown
33046,unknown
33051,unknown
33060,mysqlx
33065,unknown
33070,unknown
33073,unknown
33076,unknown
33080,unknown
33087,unknown
33090,unknown
33104,unknown
33107,unknown
33116,unknown
33122,unknown
33123,aurora-balaena
33124,unknown
33126,unknown
33144,unknown
33145,unknown
33147,unknown
33149,unknown
33156,unknown
33162,unknown
33175,unknown
33183,unknown
33187,unknown
33188,unknown
33192,unknown
33200,unknown
33201,unknown
33203,unknown
33206,unknown
33207,unknown
33208,unknown
33214,unknown
33216,unknown
33217,unknown
33221,unknown
33223,unknown
33228,unknown
33230,unknown
33231,unknown
33238,unknown
33240,unknown
33241,unknown
33248,unknown
33249,unknown
33264,unknown
33270,unknown
33272,unknown
33274,unknown
33277,unknown
33279,unknown
33281,unknown
33283,unknown
33285,unknown
33287,unknown
33290,unknown
33298,unknown
33299,unknown
33302,unknown
33308,unknown
33311,unknown
33319,unknown
33320,unknown
33327,unknown
33329,unknown
33331,diamondport
33333,dgi-serv
33334,speedtrace
33335,unknown
33336,unknown
33337,unknown
33345,unknown
33348,unknown
33353,unknown
33354,unknown
33355,unknown
33356,unknown
33357,unknown
33364,unknown
33367,unknown
33377,unknown
33379,unknown
33381,unknown
33386,unknown
33389,unknown
33394,unknown
33395,unknown
33397,unknown
33402,unknown
33407,unknown
